"time","batteryThermal.temperature","der(batteryThermal.temperature)","battery.current","battery.voltage","batteryThermal.heatGeneration","motor.speed","motor.torque"
248,25.17655220082633,-0.0002052216807943504,5.004933178929321,399.9499506682107,0.2504935612554756,1999.013364214136,100.0986635785864
249,25.17634680758087,-0.000205140480071027,5.001233599085671,399.9499876640091,0.2501233751262342,1999.753280182866,100.0246719817134
250,25.17614190482191,-0.000204567619287644,5.000000000000001,399.95,0.2500000000000001,2000,100
251,25.17593771975075,-0.0002035041287505416,5.001233599085673,399.9499876640091,0.2501233751262343,1999.753280182866,100.0246719817134
252,25.17573494605092,-0.0002019526616927417,5.004933178929321,399.9499506682107,0.2504935612554756,1999.013364214136,100.0986635785864
253,25.17553407038196,-0.0001999148018096235,5.0110950884923,399.9498890491151,0.2511107398591165,1997.78098230154,100.221901769846
254,25.17533557520034,-0.0001973918792166904,5.019713246713806,399.9498028675329,0.2519752107923406,1996.057350657239,100.3942649342761
255,25.17513993875943,-0.000194384978215608,5.030779148512156,399.9496922085149,0.2530873884110469,1993.844170297569,100.6155829702431
256,25.17494763510948,-0.0001908949481164031,5.04428187317828,399.9495571812682,0.2544477961607498,1991.143625364344,100.8856374635656
257,25.17475913409768,-0.0001869224170656559,5.060208095153132,399.9493979190485,0.2560570596625328,1987.958380969374,101.2041619030626
258,25.17457490136811,-0.0001824678088161742,5.078542097178422,399.9492145790282,0.2579158983281341,1984.291580564316,101.5708419435684
259,25.17439543882429,-0.0001775315242109819,5.099265785807642,399.9490073421419,0.2600251155430843,1980.146842838471,101.9853157161528
260,25.17422118342139,-0.0001721135587584956,5.122358709262116,399.9487764129074,0.2623855874635345,1975.528258147577,102.4471741852423
261,25.17405259004441,-0.0001662138592198269,5.147798077614437,399.9485220192238,0.264998250478909,1970.440384477113,102.9559615522887
262,25.17389011123617,-0.0001598322701470112,5.175558785279373,399.9482444121472,0.2678640873988249,1964.888242944126,103.5111757055874
263,25.17373419558817,-0.0001529685574951411,5.205613435790048,399.9479438656421,0.2709841124287787,1958.87731284199,104.112268715801
264,25.17358528774059,-0.0001456224409525661,5.237932368834951,399.9476206763117,0.2743593550048892,1952.41352623301,104.758647376699
265,25.17344382838222,-0.0001377936284018846,5.272483689529082,399.9472751631047,0.277990842563502,1945.503262094184,105.4496737905816
266,25.17331025425057,-0.0001294818523489894,5.309233299890342,399.9469076670011,0.2818795823266449,1938.153340021932,106.1846659978068
